Date,Value,IsRecord,OtherDateClass,DateClass
2020-08-19,115,False,20200818,20200819
2020-08-20,98,False,20200817,20200820
2020-08-21,109,False,20200819,20200821
2020-08-22,72,True,,20200822
2020-08-23,74,False,20200822,20200823
2020-08-24,91,False,20200823,20200824
2020-08-25,121,False,20200818,20200825
2020-08-26,132,False,20200808,20200826
2020-08-27,152,False,20200724,20200827
2020-08-28,137,False,20200827,20200828
2020-08-29,110,False,20200824,20200829
2020-08-30,77,False,20200823,20200830
2020-08-31,91,False,20200830,20200831
2020-09-01,134,False,20200828,20200901
2020-09-02,146,False,20200827,20200902
2020-09-03,145,False,20200902,20200903
2020-09-04,153,False,20200724,20200904
2020-09-05,130,False,20200904,20200905
2020-09-06,138,False,20200904,20200906
2020-09-07,142,False,20200904,20200907
2020-09-08,184,False,20200723,20200908
2020-09-09,202,False,20200709,20200909
2020-09-10,218,False,20200701,20200910
2020-09-11,231,False,20200701,20200911
2020-09-12,216,False,20200911,20200912
2020-09-13,226,False,20200911,20200913
2020-09-14,255,False,20200701,20200914
2020-09-15,270,False,20200630,20200915
2020-09-16,284,False,20200630,20200916
2020-09-17,263,False,20200916,20200917
2020-09-18,262,False,20200917,20200918
2020-09-19,260,False,20200918,20200919
2020-09-20,289,False,20200630,20200920
2020-09-21,369,False,20200622,20200921
2020-09-22,350,False,20200921,20200922
2020-09-23,422,False,20200617,20200923
2020-09-24,422,False,20200923,20200924
2020-09-25,383,False,20200924,20200925
2020-09-26,351,False,20200922,20200926
2020-09-27,340,False,20200920,20200927
2020-09-28,443,False,20200616,20200928
2020-09-29,439,False,20200928,20200929
2020-09-30,452,False,20200616,20200930
2020-10-01,525,False,20200604,20201001
2020-10-02,528,False,20200604,20201002
2020-10-03,531,False,20200604,20201003
2020-10-04,628,False,20200603,20201004
2020-10-05,624,False,20201004,20201005
2020-10-06,722,False,20200522,20201006
2020-10-07,684,False,20201006,20201007
2020-10-08,711,False,20201006,20201008
2020-10-09,703,False,20201008,20201009
2020-10-10,720,False,20201006,20201010
2020-10-11,823,False,20200521,20201011
2020-10-12,884,False,20200514,20201012
2020-10-13,1022,False,20200511,20201013
2020-10-14,980,False,20201013,20201014
2020-10-15,1044,False,20200507,20201015
2020-10-16,911,False,20201012,20201016
2020-10-17,1026,False,20201015,20201017
2020-10-18,1086,False,20200507,20201018
2020-10-19,1095,False,20200507,20201019
2020-10-20,1187,False,20200506,20201020
2020-10-21,1259,False,20200501,20201021
2020-10-22,1275,False,20200430,20201022
2020-10-23,1290,False,20200430,20201023
2020-10-24,1257,False,20201023,20201024
2020-10-25,1420,False,20200430,20201025
2020-10-26,1532,False,20200427,20201026
2020-10-27,1490,False,20201026,20201027
2020-10-28,1485,False,20201027,20201028
2020-10-29,1584,False,20200421,20201029
2020-10-30,1373,False,20201024,20201030
2020-10-31,1456,False,20201030,20201031
2020-11-01,1487,False,20201029,20201101
2020-11-02,1566,False,20201029,20201102
2020-11-03,1515,False,20201102,20201103
2020-11-04,1677,False,20200421,20201104
2020-11-05,1587,False,20201104,20201105
2020-11-06,1414,False,20201030,20201106
2020-11-07,1555,False,20201105,20201107
2020-11-08,1687,False,20200421,20201108
2020-11-09,1763,False,20200417,20201109
2020-11-10,1848,False,20200417,20201110
2020-11-11,1971,False,20200416,20201111
2020-11-12,1916,False,20201111,20201112
2020-11-13,1648,False,20201107,20201113
2020-11-14,1612,False,20201107,20201114
2020-11-15,1669,False,20201114,20201115
2020-11-16,1768,False,20201115,20201116
2020-11-17,1716,False,20201115,20201117
2020-11-18,1782,False,20201112,20201118
2020-11-19,1685,False,20201115,20201119
2020-11-20,1547,False,20201106,20201120
2020-11-21,1460,False,20201106,20201121
2020-11-22,1488,False,20201121,20201122
2020-11-23,1587,False,20201122,20201123
2020-11-24,1495,False,20201122,20201124
2020-11-25,1613,False,20201119,20201125
2020-11-26,1424,False,20201106,20201126
2020-11-27,1280,False,20201024,20201127
2020-11-28,1220,False,20201020,20201128
2020-11-29,1384,False,20201128,20201129
2020-11-30,1404,False,20201126,20201130
2020-12-01,1490,False,20201125,20201201
2020-12-02,1486,False,20201201,20201202
2020-12-03,1502,False,20201125,20201203
2020-12-04,1433,False,20201203,20201204
2020-12-05,1378,False,20201128,20201205
2020-12-06,1470,False,20201203,20201206
2020-12-07,1660,False,20201119,20201207
2020-12-08,1783,False,20201112,20201208
2020-12-09,1753,False,20201208,20201209
2020-12-10,1750,False,20201209,20201210
2020-12-11,1686,False,20201210,20201211
2020-12-12,1799,False,20201112,20201212
2020-12-13,1753,False,20201212,20201213
2020-12-14,1955,False,20201111,20201214
2020-12-15,1957,False,20201111,20201215
2020-12-16,2079,False,20200414,20201216
2020-12-17,2144,False,20200413,20201217
2020-12-18,1917,False,20201213,20201218
2020-12-19,2044,False,20201217,20201219
2020-12-20,2168,False,20200410,20201220
2020-12-21,2368,False,20200410,20201221
2020-12-22,2479,False,20200409,20201222
2020-12-23,2273,False,20201222,20201223
2020-12-24,2082,False,20201219,20201224
2020-12-25,2182,False,20201224,20201225
2020-12-26,2530,False,20200409,20201226
2020-12-27,2871,False,20200408,20201227
2020-12-28,3132,False,20200407,20201228
2020-12-29,3249,False,20200402,20201229
2020-12-30,3288,False,20200401,20201230
2020-12-31,2915,False,20201230,20201231
2021-01-01,3368,False,20200401,20210101
2021-01-02,3439,False,20200401,20210102
2021-01-03,3648,True,,20210103
2021-01-04,3936,True,,20210104
2021-01-05,4115,True,,20210105
2021-01-06,4392,True,,20210106
2021-01-07,4292,False,20210106,20210107
2021-01-08,3998,False,20210107,20210108
2021-01-09,4126,False,20210107,20210109
2021-01-10,3933,False,20210103,20210110
2021-01-11,4309,False,20210106,20210111
2021-01-12,4579,True,,20210112
2021-01-13,4222,False,20210112,20210113
2021-01-14,4100,False,20210110,20210114
2021-01-15,3677,False,20210103,20210115
2021-01-16,3938,False,20210115,20210116
2021-01-17,3748,False,20210115,20210117
2021-01-18,4062,False,20210114,20210118
2021-01-19,4160,False,20210113,20210119
2021-01-20,4043,False,20210119,20210120
2021-01-21,3633,False,20210102,20210121
2021-01-22,3391,False,20210101,20210122
2021-01-23,3112,False,20201231,20210123
2021-01-24,3109,False,20201231,20210124
2021-01-25,2930,False,20201231,20210125
2021-01-26,3147,False,20210125,20210126
2021-01-27,3057,False,20210125,20210127
2021-01-28,3041,False,20210125,20210128
2021-01-29,2685,False,20201226,20210129
